album_name,album_artist,url_links,genre,tlmc_path,internal album_id
どうぶつのうた 拾壱,かちかち山,https://katikatimusic.wixsite.com/kkym-0011,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10596
どうぶつのうた 拾弐,かちかち山,https://katikatimusic.wixsite.com/kkym-0012,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10597
どうぶつのうた 捌,かちかち山,https://katikatimusic.wixsite.com/kkym-0008,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10598
どうぶつのうた 漆,かちかち山,https://katikatimusic.wixsite.com/kkym-0007,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10599
どうぶつのうた 玖,かちかち山,https://katikatimusic.wixsite.com/kkym-0009,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10600
どうぶつのうた 肆,かちかち山,https://katikatimusic.wixsite.com/kkym-0004,Jpop，Rock,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10601
どうぶつのうた 陸,かちかち山,https://katikatimusic.wixsite.com/kkym-0006,Metal,[かちかち山]/2018.05.06 [KKYM-0001] どうぶつのうた [例大祭15],10602
どうぶつのひみつ,かちかち山,https://katikatimusic.wixsite.com/kkym-2001,Metal,[かちかち山]/2019.12.31 [KKYM-2002] どうぶつのひみつ 弐 [C97],10603
どうぶつのひみつ 参,かちかち山,https://katikatimusic.wixsite.com/kkym-1002,Metal,[かちかち山]/2019.12.31 [KKYM-2002] どうぶつのひみつ 弐 [C97],10604
どうぶつのひみつ 弐,かちかち山,https://katikatimusic.wixsite.com/kkym-1001,Metal,[かちかち山]/2019.12.31 [KKYM-2002] どうぶつのひみつ 弐 [C97],10605
どうぶつ図鑑,かちかち山,https://katikatimusic.wixsite.com/kkym-1001,Metal,[かちかち山]/2019.12.31 [KKYM-1001] どうぶつ図鑑 [C97],10606
どうぶつ図鑑 弐,かちかち山,https://katikatimusic.wixsite.com/kkym-1002,Metal,[かちかち山]/2019.12.31 [KKYM-1001] どうぶつ図鑑 [C97],10607
なつかげ！,Angelic Quasar,http://youzyo.net/,,[Angelic Quasar]/2007.09.09 [AQSH-0016] なつかげ！ [紅月ノ宴弐],10613
なつかぜメモリア,Foxtail-Grass Studio,"http://f-g-s.net/fgst0008/, http://f-g-s.net/fgst0008/special/",,[Foxtail-Grass Studio]/2012.08.11 [FGST-0008] なつかぜメモリア [C82],10614
なつのろじっく,efs,https://soundcloud.com/efs_yagami/90-1,Jpop,[efs]/2016.08.13 [EFS-0018] なつのろじっく [C90],10616
なないろエンジェル,Lapis moss,http://kobakyon.net/c89/,Trance,[Lapis moss]/2015.12.30 [LMCD-0017] なないろエンジェル [C89],10617
なないろエンジェル Petit,Lapis moss,http://kobakyon.net/c89/,,[Lapis moss]/2015.12.30 [LMCD-0017] なないろエンジェル [C89],10618
なないろカレイドスコープ,Lapis moss,http://kobakyon.net/c92/,Misc Electronic，Dance，House，Jpop，Eurobeat，Trance,[Lapis moss]/2017.08.11 [LMCD-0022] なないろカレイドスコープ [C92],10619
なないろシンフォニー,Lapis moss,http://kobakyon.net/c93/,Trance，Dance,[Lapis moss]/2017.12.29 [LMCD-0023] なないろシンフォニー [C93],10620
なないろスプラッシュ,Lapis moss,http://kobakyon.net/r13/,Trance，Jpop,[Lapis moss]/2016.05.08 [LMCD-0018]  なないろスプラッシュ [例大祭13],10621
なないろデスティニー,Lapis moss,http://kobakyon.net/r14/,House，Misc Electronic，Trance，Hardcore，Jpop,[Lapis moss]/2017.05.07 [LMCD-0021] なないろディスティニー [例大祭14],10622
なないろフィロソフィア,Lapis moss,http://kobakyon.net/c90/,Trance，House，Misc Electronic,[Lapis moss]/2016.08.13 [LMCD-0019] なないろフィロソフィア [C90],10623
なないろミラージュ,Lapis moss,http://kobakyon.net/r12/,,[Lapis moss]/2015.05.10 [LMCD-0015] なないろミラージュ [例大祭12],10624
なんちゃって東方,どっぺるどみなんと,https://www.pixiv.net/artworks/9304291,Classic,[どっぺるどみなんと]/2010.03.14 なんちゃって東方 [例大祭7],10626
にとり音頭,アールグレイ,http://cooth.org/eg/,,[アールグレイ]/2012.12.30 [EGCD-1016] にとり音頭 [C83],10628
にぼし。,恋色屋,http://araigumakunn.xxxxxxxx.jp/tokusetsu/airyoiko/,,[恋色屋]/2010.03.14 にぼし。 [例大祭7],10629
にゃんぷらーみゃ！-NYANG PLAMJA-,暁Records,http://akatsuki-records.com/drcd0063_skreitai7.html,Rock，Jpop,[暁Records]/2020.10.18 [DRCD-0063] にゃんぷらーみゃ！-NYANG PLAMJA- [秋例大祭7],10632
ぬえのはなし,ごんばこんなか,http://www.eonet.ne.jp/~torash/tales-of-nue.html,,[ごんばこんなか]/2019.10.13 [GBCD-0024] ぬえのはなし [東方紅楼夢15],10635
ぬえ恋SECOND',アールグレイ,,,[アールグレイ]/2015.08.14 [EGCD-2032] ぬえ恋SECOND' [C88],10636
ねこみことかのからおけ,IOSYS,http://www.iosysos.com/tohok2/,,[IOSYS] イオシス/2008.03.03 [IO-0115] ねこみことかのからおけ,10643
ねこみっくす2 -Best Of Fullpack-,nekomimi style,https://www.nekomirin.com/nmcd0008.html,,[nekomimi style]/2015.04.26 [NMCD-0008] ねこみっくす2 -Best Of Fullpack- (side：Touhou) [M3-35],10644
ねたまCD,まさかど☆くらいしすっ！,http://m-crisis.net/paruparu/,,[まさかど☆くらいしすっ！]/2010.08.14 ねたまCD [C78],10645
はくこれ,wasaG,,Classic，Dance，Jazz，Rock,[wasaG]/2005.11.13 [WGCD-0001] はくこれ [M3-05秋],10649
はくたく☆りぼん まじキモけーね,OTAKU-ELITE Recordings,http://otakueliterecordings.net/mkk/index.html,,[OTAKU-ELITE Recordings]/2009.12.30 [OER-0009] はくたく☆りぼん　まじキモけーね [C77],10650
はじめての東方和楽,白いしましまうさぎ,http://simausa.seesaa.net/article/94779134.html,Folk,[白いしましまうさぎ]/2008.05.25 [ssu-0001] はじめての東方和楽 [例大祭5],10653
東方自作アレンジ,はすばな みれ,https://www.nicovideo.jp/series/22101,,[inori]/2018.04.15 東方自作アレンジ,151
はたてSTYLE,猫乃塚,http://kamineko.sakura.ne.jp/NZCD0005.html,Hardcore,[猫乃塚]/2011.11.20 [NZCD-0005] はたてSTYLE [第百二十六季 文々。新聞友の会],10655
はたての青春ディスク,アールグレイ,,,[アールグレイ]/2013.12.30 [EGCD-2022] はたての青春ディスク [C85],10658
ははうさぎ,森羅万象,https://twitter.com/shinra__bansho/status/1053616134379819008,,[森羅万象]/2018.10.21 ははうさぎ [東方紅楼夢14],10664
はるかぜのおと 2011年春,Electrical Phantasm,http://ephantasm.iza-yoi.net/epcd00015.html,,[Electrical Phantasm]/2011.05.01 はるかぜのおと 2011年春 [M3-27],10667
はるかな東方回帰線,全ピ连,http://www.fp3.dojin.com/project02/,,[全ピ连]/2011.05.08 はるかな東方回帰線 [例大祭8],10668
東方自作アレンジ,はるにれ,https://www.nicovideo.jp/series/22101,,[inori]/2018.04.15 東方自作アレンジ,151
ぱらだいすろすと,豚乙女,http://www.butaotome.com/2016/c91/pl.html,Rock，Other/Misc,[豚乙女]/2016.12.29 ぱらだいすろすと [C91],10670
ぱらどっと東方アレンジまとめ,給食頭蛮,https://twitter.com/zenerat/status/1581253562046087169,,[給食頭蛮]/2022.10.23 [PRDT-0013] ぱらどっと東方アレンジまとめ [秋例大祭9],10671
ぱんつミューージック!!,はりはりクジラ,,Denpa，Folk,[はりはりクジラ]/2010.05.05 [HKCD-01] ぱんつミュージック！！ [M3-10春],10673
ひかり,豚乙女,http://butaotome.web.fc2.com/c83_hikari.html,,[豚乙女]/2012.12.30 ひかり [C83],10674
ひらひら,Siestail,http://siestail.net/rts8-hirahira.html,,[SiesTail]/2011.05.08 [STCD-0028] ひらひら [例大祭8],10686
ぴこぴこ☆☆うどんげいん,Rhyth.,http://www.rhyth.sakura.ne.jp/picopico-u/index.htm,,[Rhyth.]/2009.12.30 [RHCD-0008] ぴこぴこ☆☆うどんげいん [C77],10688
ぴこぴこ☆スカーレット,Rhyth.,http://www.rhyth.sakura.ne.jp/picopico-s/index.htm,,[Rhyth.]/2008.12.29 [RHCD-0006] ぴこぴこ☆スカーレット [C75],10690
ぴこぽんまじっく,鶯壱里,http://yumedokei.com/cd,,[鶯壱里]/2009.08.15 ぴこぽん まじっく [C76],10693
ぴっこぴこにシテアゲル,Seaside,,,[Seaside]/2009.10.11 [TASS-0001] ぴっこぴこにシテアゲル [東方紅楼夢5],10694
ふぇれれもんじゃ,街角麻婆豆,"http://mapoze.com/pub/fuelele/, http://zh.mapoze.com/pub/fuelele/",Classic，Folk,[街角麻婆豆]/2012.05.27 [MM-22] ふぇれれもんじゃ [例大祭9],10698
ふえ☆てく,街角麻婆豆,http://mapoze.com/pub/ht/,,[街角麻婆豆]/2009.03.08 ふえ☆てく [例大祭6],10699
ふぉれすとぴれお VOCAL BEST,ふぉれすとぴれお,,,[ふぉれすとぴれお]/2013.08.12 [FPR-0024] VOCAL BEST [C84],10701
ふたつの子午線 Orthogonal parallel line,dBu music,http://www.dobuusagi.com/dBu19th/index.html,,[dBu music]/2014.12.29 [DBCD-0019] ふたつの子午線 Orthogonal parallel line [C87],10704
ふたりあわせ,森羅万象,https://twitter.com/shinra__bansho/status/1106939390318673921,,[森羅万象]/2019.03.17 ふたりあわせ [東方名華祭13],10705
ふたりでひとつ,ぬまうおハウス,https://numauo-futari.tumblr.com/,Misc Electronic,[ぬまうおハウス]/2021.03.21 ふたりでひとつ [例大祭18],10706
ふらんちゃん vol.00001,だいどころ,"http://ivent.maru9.org/m3-2011/, http://ivent.maru9.org/m3-2011/frank.html",Dance，Hardcore，House,[だいどころ]/2011.05.01 ふらんちゃん vol.00001 [M3-27],10716
ふりゆくものは,まかろに☆けちゃっぷ,http://macaketchup.blog72.fc2.com/blog-entry-164.html,,[まかろに☆けちゃっぷ]/2011.08.13 [MKTH-11] ふりゆくものは [C80],10718
ふるさとの音色,針の音楽,http://harimusic-004a.tumblr.com/,Classic，Folk，Other/Misc,[針の音楽]/2016.10.09 [HARI-003A] ふるさとの音色 [東方紅楼夢12],10719
ふわふわ☆げんそうきょう,Lunatic Locus,http://lunarn.iza-yoi.net/LLCD0001.html,Rock，Denpa，Jazz，Classic，Folk,[Lunatic Locus]/2012.05.27 [LLCD-0001] ふわふわ☆げんそうきょう [例大祭9],10721
ぶちあげアップデート!,Rolling Contact,http://sp.x0.to/c91/loli0060.html,House，Trance，Hardcore，Misc Electronic，Dance,[Rolling Contact]/2016.12.29 [LOLI-0060] ぶちあげアップデート！ [C91],10722
ぶちあげアップデート！2,Rolling Contact,https://loli0062.tumblr.com/,House，Trance，Hardcore，Misc Electronic,[Rolling Contact]/2017.05.07 [LOLI-0062] ぶちあげアップデート！2 [例大祭14],10723
ぶちあげアップデート！3,Rolling Contact,https://loli0068.tumblr.com/,Trance，Dance，Hardcore，Misc Electronic,[Rolling Contact]/2018.05.06 [LOLI-0068] ぶちあげアップデート！3 [例大祭15],10724
ぶらばん！？東方,AddPlus,,Classic，Other/Misc,[AddPlus]/2009.08.15 ぶらばん！？東方 [C76],10726
へたれふぁんたじあ,東方ヘタレ音屋の修行スレ合作CD企画,http://hetareotoya.web.fc2.com/,,[東方ヘタレ音屋の修行スレ合作CD企画]/2009.03.08 [THOSCD-01] へたれふぁんたじあ [例大祭6],10730
へたれサンドバッグ,モヒカンサンドバッグ,,,[モヒカンサンドバッグ]/2009.06.07 へたれサンドバッグ [東方幻楽祭2],10731
ほおずき妖魔夜行アレンジCD-EX-,Astral Sky,http://astralsky-nightdiving.tumblr.com/,Misc Electronic，Hardcore，Trance,[Astral Sky]/2016.04.24 [UMCD-09] ほおずき妖魔夜行アレンジCD-EX- [M3-37],10735
ほしくずアテリア,Foxtail-Grass Studio,http://f-g-s.net/fgst0012/special/,,[Foxtail-Grass Studio]/2014.12.29 [FGST-0012] ほしくずアテリア [C87],10736
ほ～らいマドンナ夢みてる！,ラパパ茶話会,https://michikusawakai.info/horai-ningyo.idol/,,[ラパパ茶話会]/2021.07.18 ほ～らいマドンナ夢みてる！ [東方名華祭15],10741
ほ～らいマドンナ夢みてる！〈プレビュー版〉,ラパパ茶話会,https://michikusawakai.info/horai-ningyo.idol/,,[ラパパ茶話会]/2021.07.18 ほ～らいマドンナ夢みてる！ [東方名華祭15],10742
ぼくの月夜を守って,Silly Walker,http://www.sillywalker.info/works/075.html,,[Silly Walker]/2008.07.20 [SWCD-0048] ぼくの月夜を守って [月の宴],10743
ぽっぷ！EP？,Studio “Syrup Comfiture”CYTOKINE,http://cytokine-web.com/archives/2010/12/27_212955.php,,[Studio “Syrup Comfiture” & CYTOKINE]/2010.12.30 ぽっぷ！EP？ [C79],10745
まぁこの人里で踊れるのなんて私くらいだしね？,風鈴ぼるけいの,http://r-volcano.jp/kosuzu-dance,Classic，Folk,[風鈴ぼるけいの]/2017.12.29 [RVMC-0018] まぁこの人里で踊れるのなんて私くらいだしね [C93],10746
まがとろ☆まえすとろ,"Sing, R. Sing!",http://www.singrsing.com/doujin/,,"[Sing, R. Sing!]/2011.05.08 [SRSB-1101] まがとろ☆まえすとろ プレビュー版 [例大祭8]",10748
まがとろ☆まえすとろ プレビュー版,"Sing, R. Sing!",http://www.singrsing.com/doujin/,,"[Sing, R. Sing!]/2011.05.08 [SRSB-1101] まがとろ☆まえすとろ プレビュー版 [例大祭8]",10749
東方自作アレンジ,まさかど☆くらいしすっ！,https://www.nicovideo.jp/series/22101,,[inori]/2018.04.15 東方自作アレンジ,151
まじっく・らんたん,豚乙女,http://www.butaotome.com/2019/C97/,Jpop，Rock,[豚乙女]/2019.12.31 まじっく・らんたん [C97],10753
まじゴメンこんなんで許してCD,C.S.C→luv,http://sound.jp/csc-luv/works.html,,[C.S.C→luv]/2007.05.20 まじゴメンこんなんで許してCD [例大祭4],10754
また、神々が恋したロックナンバー,THE二次元集権国家ズ,http://reloverock.tumblr.com/,,[THE二次元集権国家ズ]/2012.12.30 神々が恋したロックナンバー [C83],10756
また又・宇部蓬幻奏倶楽部,宇部よもぎ畑研究所,http://yomogi-u.be/ubeyomo4.html,,[宇部よもぎ畑研究所]/2010.03.14 続・宇部蓬幻奏倶楽部 [例大祭7],10757
東方自作アレンジ,まだこなり,https://www.nicovideo.jp/series/22101,,[inori]/2018.04.15 東方自作アレンジ,151
まったく手を焼かせやがって···手焼きCDなだけに,Croak Not Rue,,,[Croak Not Rue]/2012.05.27 まったく手を焼かせやがって…手焼きCDなだけに [例大祭9],10761
まとめました。,わいえむ2612,https://takeyasu510.booth.pm/items/2002193,Misc Electronic,[わいえむ2612]/2020.04.23 まとめました。,10763
まほろば,茜提灯,,,[茜提灯]/2010.03.14 まほろば [例大祭7],10765
まぼろし,油脂の木,https://twitter.com/palm0149/status/1607751241173700608,,[油脂の木]/2022.12.31 まぼろし [C101],10766
まめぷらす,豆屋,http://mycd018.tumblr.com/,,[豆屋]/2015.12.30 [MYCD-018] まめぷらす [C89],10767
まりスペ Marisa Special,PMS Music Side,,Misc Electronic,[PMS Music Side]/2005.10.30 まりスペ Marisa Special [恋色マジック],10772
まるごとチルノ,BubbleRecords,http://bubblerecords-web.com/discography.html#0003,Trance,[BubbleRecords]/2009.06.07 [BR-0003] まるごとチルノ [コミコミ13],10774
みしゃくじアラウンドラウンド,ビターショコラ抹茶ラテ,https://www.youtube.com/watch?v=tebcwiy7_Rs,,[ビターショコラ抹茶ラテ]/2021.10.24 [BCML-017] みしゃくじアラウンドラウンド [秋例大祭8],10777
みちくさ,ししまいブラザーズ,http://www.sisimai-bros.com/,,[ししまいブラザーズ] Sisimai-brothers/2011.08.13 みちくさ [C80],10778
みちのしらべ,ししまいブラザーズ,http://www.sisimai-bros.com/product14.html,,[ししまいブラザーズ] Sisimai-brothers/2011.08.13 [SSM-014] みちのしらべ [C80],10780
みつめあう,UNVALANCE,http://www.unvalance.com/special/201606/,,[UNVALANCE]/2016.06.05 [UNVL-0008] みつめあう [こめこん みっつめ。],10787
みねろじおかげさまBEST,MN-logic24,http://minerogu.web.fc2.com/tokusetsu/mncg006.html,Jpop，Rock，House,[MN-logic24]/2016.10.16 [MNCG-006] みねろじおかげさまBEST [秋例大祭3],10788
みねろじおかげさまBEST ～ おかわり！！,MN-logic24,http://minerogu.web.fc2.com/tokusetsu/MNCG007.html,Jpop，Rock,[MN-logic24]/2016.10.16 [MNCG-006] みねろじおかげさまBEST [秋例大祭3],10789
みんなのうた,雑司が谷防衛隊,http://zbt-002.tumblr.com/,,[雑司が谷防衛隊]/2016.05.08 [ZBT-002] みんなのうた [例大祭13],10791
みんなのパーフェクトチルパ天国 - チルノのパーフェクトさんすう教室カバーアルバム -,IOSYS,https://armageddong.wixsite.com/cirnolove,,[IOSYS] イオシス/2019.10.06 [IO-0326] みんなのパーフェクトチルパ天国 [秋例大祭6],10792
むらこが！☆もーにんぐぼやーじゅ,Gods A Ghos,http://godsaghos.blog137.fc2.com/blog-entry-8.html,,[Gods A Ghos]/2011.05.08 むらこが！☆もーにんぐぼやーじゅ [例大祭8],10798
む・り・や・り,2nd Flush,http://2ndflush.web.fc2.com/muriyari/index.html,,[2nd Flush]/2012.12.30 [2NDF-0011] む・り・や・り [C83],10799
むーんらいと☆インパクト,Sharp Eight,http://sharp-eight.net/moonlightimpact.html,,[Sharp Eight]/2009.11.22 むーんらいと☆インパクト [東方姫草紙～双子椛～],10800
